-804094.420000000	980473.210000000	849.320000000000
-804078.480000000	980512.370000000	847.980000000000
-804071.050000000	980528.570000000	847.450000000000
-804054.760000000	980492.270000000	850.550000000000
-804044.800000000	980531.250000000	850.240000000000
-804025.630000000	980479.860000000	854.990000000000
-804016.520000000	980490.500000000	855.080000000000
-804006.970000000	980461.750000000	857.600000000000
-804001.870000000	980487.470000000	856.410000000000
-803987.170000000	980456.280000000	858.660000000000
-803981.700000000	980482.830000000	856.990000000000
-803980.750000000	980529.770000000	854
-803972.060000000	980516.740000000	855.130000000000
-803961.080000000	980499.950000000	856.270000000000
-803948.470000000	980443.420000000	857.800000000000
-803954.740000000	980530.750000000	854.380000000000
-803941.400000000	980479.780000000	855.690000000000
-803934.840000000	980456.420000000	856.460000000000
-803929.620000000	980451.030000000	856.550000000000
-803930.940000000	980491.810000000	854.760000000000
-803922	980450.140000000	856.930000000000
-803925.250000000	980504.170000000	854.040000000000
-803922.470000000	980513.150000000	854
-803921.260000000	980534.830000000	852.870000000000
-803913.720000000	980499.670000000	854.480000000000
-803981.270000000	980804.340000000	845.540000000000
-803972.980000000	980836.800000000	844.800000000000
-803953.380000000	980769.680000000	847.510000000000
-803951.740000000	980823.950000000	844.560000000000
-803939.030000000	980792.710000000	846.200000000000
-803931.780000000	980791.200000000	846.120000000000
-803936.450000000	980792.860000000	846.030000000000
-803941.930000000	980795.550000000	846.690000000000
-803950.990000000	980819.080000000	845.320000000000
-803959.320000000	980839.790000000	844.530000000000
-803955.450000000	980774.970000000	846.990000000000
-803973.750000000	980841.310000000	844.560000000000
-803968.720000000	980770.380000000	846.540000000000
-803982.450000000	980787.020000000	846.200000000000
-804068.130000000	980551.660000000	846.380000000000
-804053.390000000	980558.120000000	846.950000000000
-804045.510000000	980571.830000000	847.310000000000
-804045.100000000	980632.330000000	843.570000000000
-804032.060000000	980606.900000000	846.170000000000
-804029.940000000	980627.890000000	845.520000000000
-804021.810000000	980615.440000000	846.830000000000
-804017.160000000	980626.220000000	846.730000000000
-804008.540000000	980609.680000000	848.500000000000
-803993.940000000	980543.440000000	852.620000000000
-803998.230000000	980617.960000000	848.760000000000
-804009.770000000	980722.070000000	845.050000000000
-803987.040000000	980602.460000000	850.080000000000
-803982.220000000	980602.110000000	850.250000000000
-803989.030000000	980680.020000000	847.400000000000
-803970.340000000	980582.480000000	851.410000000000
-803964.810000000	980582.200000000	851.460000000000
-803968.750000000	980646.470000000	849.530000000000
-803957.830000000	980591.620000000	851.520000000000
-803949.300000000	980564.870000000	852.650000000000
-803943.530000000	980559.050000000	852.420000000000
-803949.160000000	980629.210000000	850.270000000000
-803949.990000000	980665.010000000	850.010000000000
-803956.680000000	980751.660000000	848.200000000000
-803943.110000000	980696.090000000	850.080000000000
-803942.420000000	980742.590000000	848.770000000000
-803939.160000000	980749.550000000	848.590000000000
-803923.130000000	980657.310000000	850.210000000000
-803906.480000000	980548.610000000	851.760000000000
-803917.220000000	980654.770000000	850.340000000000
-803903.800000000	980569.270000000	850.870000000000
-803920.580000000	980706.890000000	850.570000000000
-803901.730000000	980547.060000000	851.260000000000
-803921.410000000	980654.380000000	850.240000000000
-803914.420000000	980589.690000000	850.810000000000
-803908.920000000	980537.120000000	852.300000000000
-803916.200000000	980555.830000000	852.150000000000
-803927.240000000	980601.760000000	851
-803925.070000000	980563.760000000	852.100000000000
-803928.820000000	980566.050000000	851.980000000000
-803946.970000000	980645.190000000	849.860000000000
-803953.440000000	980656.510000000	850.010000000000
-803960.310000000	980675.820000000	849.410000000000
-803944.810000000	980569	852.320000000000
-803949.900000000	980577	851.710000000000
-803955.900000000	980584.180000000	851.520000000000
-803965.750000000	980616.940000000	850.170000000000
-803958.100000000	980554.780000000	852.800000000000
-803965.680000000	980574.670000000	851.780000000000
-803972.480000000	980590.020000000	851.210000000000
-803984.220000000	980631.150000000	849.010000000000
-803989.350000000	980638.130000000	848.570000000000
-803981.010000000	980572.020000000	851.430000000000
-803991.410000000	980591.350000000	850.560000000000
-803990.200000000	980553.360000000	851.890000000000
-804007.960000000	980606.920000000	848.460000000000
-804014.810000000	980602.220000000	847.880000000000
-804011.560000000	980536.630000000	852.140000000000
-804037.980000000	980645.920000000	843.390000000000
-804036.410000000	980598.610000000	846.430000000000
-804037.540000000	980542.500000000	850.400000000000
-804054.840000000	980597.030000000	845.030000000000
-804060.760000000	980560.980000000	845.790000000000
-803905.560000000	980451.980000000	855.780000000000
-803900.720000000	980437.270000000	855.240000000000
