-747537.240000000	1008362.09000000	345.720000000000
-747544.250000000	1008466.08000000	407.160000000000
-747557.040000000	1008327.52000000	335.800000000000
-747565.070000000	1008397.44000000	362.030000000000
-747567.610000000	1008454.78000000	405.170000000000
-747573.940000000	1008449.55000000	404.630000000000
-747583.330000000	1008431.85000000	387.960000000000
-747584.800000000	1008460.45000000	417.640000000000
-747595.160000000	1008418.07000000	380.720000000000
-747595.970000000	1008450.10000000	410.510000000000
-747609.810000000	1008357.33000000	338.160000000000
-747613.360000000	1008394.89000000	359.810000000000
-747612.490000000	1008448.14000000	406.010000000000
-747620.400000000	1008421.68000000	386.520000000000
-747988.890000000	1008550.37000000	316.350000000000
-748016.170000000	1008596.99000000	317.800000000000
-748048.040000000	1008690.69000000	316.570000000000
-748056.460000000	1008558.73000000	311.690000000000
-748083.220000000	1008605.14000000	310.870000000000
-748103.470000000	1008660.81000000	308.640000000000
-748113	1008648.90000000	306.400000000000
-748119.680000000	1008610.15000000	303.010000000000
-748138.540000000	1008689	303.880000000000
-748142.370000000	1008610.29000000	300.100000000000
-748145.280000000	1008512.11000000	286.420000000000
-748158.650000000	1008526.31000000	285.540000000000
-748172.680000000	1008566.33000000	292.640000000000
-747985.250000000	1008478.94000000	309.450000000000
-748016.290000000	1008454.80000000	303.090000000000
-748026.160000000	1008372.78000000	293.080000000000
-748034.080000000	1008276.23000000	280.150000000000
-748062.300000000	1008383.05000000	289.410000000000
-748078.290000000	1008339.04000000	282.970000000000
-748098.160000000	1008356.90000000	282.450000000000
-748116.950000000	1008291.46000000	272.500000000000
-748141.630000000	1008265.26000000	268.340000000000
-748180.090000000	1008475.97000000	285.950000000000
-748151.760000000	1008333.81000000	273.780000000000
-748137.950000000	1008416.90000000	284.630000000000
-747999.200000000	1008744.93000000	322.960000000000
-748046.520000000	1008787.59000000	318.530000000000
-748090.540000000	1008771.96000000	312.980000000000
-748144.420000000	1008776.58000000	304.970000000000
-748183.780000000	1008722.33000000	300.790000000000
-748195.120000000	1008877.25000000	299.620000000000
-748170.370000000	1008828.55000000	302.030000000000
-748142.170000000	1008759.78000000	304.830000000000
-748131.110000000	1008806.09000000	307.630000000000
-748128.740000000	1008844.73000000	309.730000000000
-748115.620000000	1008870.75000000	310.280000000000
-748086.480000000	1008839.55000000	313.530000000000
-748071.140000000	1008815.98000000	315.860000000000
-747996.390000000	1009120.54000000	316.240000000000
-748033.890000000	1009089.50000000	312.350000000000
-748072.270000000	1009114.84000000	305.890000000000
-748100.480000000	1009123.58000000	301.320000000000
-748131.650000000	1009142.56000000	296.370000000000
-748159.070000000	1009146.10000000	291.870000000000
-748185.940000000	1009055.32000000	292.080000000000
-748192.300000000	1008992.27000000	297.400000000000
-748189.040000000	1009149.46000000	287.550000000000
-748141.160000000	1008948.15000000	303.930000000000
-748157.940000000	1009152.41000000	292.670000000000
-748122.180000000	1009021.85000000	304.890000000000
-748088.700000000	1008943.05000000	309.740000000000
-748098.420000000	1009123.43000000	302.020000000000
-747822.260000000	1008214.10000000	299.010000000000
-747905.800000000	1008257.29000000	292.150000000000
-747948.540000000	1008179.78000000	280.370000000000
-747977.480000000	1008206.21000000	278.740000000000
-747931.720000000	1008228.23000000	286.460000000000
-747772.490000000	1008384.07000000	320.930000000000
-747802.510000000	1008432.67000000	326.640000000000
-747817.260000000	1008319.40000000	311.570000000000
-747846.210000000	1008310.71000000	307.750000000000
-747878.820000000	1008423.81000000	315.150000000000
-747895.710000000	1008369.41000000	307.480000000000
-747920.200000000	1008396.91000000	307.700000000000
-747953.400000000	1008472.81000000	310.900000000000
-747966.010000000	1008392.74000000	301.140000000000
-747972.340000000	1008275.87000000	287.890000000000
-747938.030000000	1008272.92000000	291.440000000000
-747932.770000000	1008398.35000000	305.800000000000
-747898.070000000	1008353.09000000	304.160000000000
-747890.870000000	1008441.11000000	315.060000000000
-747767.400000000	1008609.56000000	387.440000000000
-747790.330000000	1008695.23000000	379.380000000000
-747788.750000000	1008489.29000000	339.480000000000
-747817.190000000	1008667.66000000	366.460000000000
-747830.530000000	1008557.81000000	344.620000000000
-747867.420000000	1008590.25000000	339.210000000000
-747900.150000000	1008552.32000000	327.930000000000
-747937.370000000	1008661.60000000	330.370000000000
-747949.180000000	1008578.44000000	322.400000000000
-747972.760000000	1008533.61000000	315.950000000000
-747944.960000000	1008516.81000000	316.560000000000
-747938.420000000	1008652.38000000	329.730000000000
-747887.240000000	1008602.46000000	335.930000000000
-747544.150000000	1008622.38000000	432.160000000000
-747579.410000000	1008640.59000000	438.820000000000
-747610.150000000	1008543.31000000	421.260000000000
-747632.150000000	1008492.09000000	410.210000000000
-747649.920000000	1008495.70000000	398.980000000000
-747668.830000000	1008504.44000000	390.630000000000
-747680.990000000	1008502.69000000	384.530000000000
-747692.720000000	1008487.08000000	373.510000000000
-747702.580000000	1008520.78000000	387.150000000000
-747725.130000000	1008680.61000000	409.790000000000
-747723.160000000	1008508.64000000	374.100000000000
-747732.090000000	1008494.20000000	364.290000000000
-747751.090000000	1008644.56000000	393.420000000000
-747755.750000000	1008501.35000000	359.310000000000
-747630.070000000	1008402.23000000	363.230000000000
-747632.540000000	1008284.89000000	318.620000000000
-747639	1008418.27000000	373.090000000000
-747646.670000000	1008418.04000000	365.990000000000
-747653.080000000	1008295.67000000	318.300000000000
-747667.990000000	1008373.67000000	333.920000000000
-747675.460000000	1008458.95000000	372.270000000000
-747688.650000000	1008397.94000000	339.080000000000
-747699.920000000	1008401.10000000	337.250000000000
-747719.400000000	1008402.69000000	334.350000000000
-747740.340000000	1008359.31000000	320.690000000000
-747759.910000000	1008388.48000000	322.890000000000
-747725.990000000	1008361.66000000	321.920000000000
-747717.650000000	1008405.29000000	335.570000000000
-747781.960000000	1008724.40000000	384.410000000000
-747816.050000000	1008783.42000000	367.500000000000
-747872.670000000	1008781.83000000	348.330000000000
-747939.170000000	1008752.25000000	333.620000000000
-747976.620000000	1008830.58000000	329.430000000000
-747929.880000000	1008737.49000000	335.760000000000
-747934.640000000	1008919.06000000	333.890000000000
-747906.920000000	1008927.73000000	337.240000000000
-747858.790000000	1008809.25000000	351.970000000000
-747843.370000000	1008871.06000000	357.540000000000
-747812.140000000	1008784.44000000	369.400000000000
-747800.520000000	1008793.76000000	373.670000000000
-747799.310000000	1008876.29000000	372.490000000000
-747543.320000000	1009105.78000000	353.330000000000
-747609.410000000	1009148.75000000	342.560000000000
-747616.590000000	1009098.69000000	378.290000000000
-747635.790000000	1009101.07000000	379.700000000000
-747658.320000000	1009103.38000000	379.130000000000
-747689.340000000	1009112.27000000	366.850000000000
-747708.030000000	1009093.94000000	373.040000000000
-747748.300000000	1009088.16000000	356.920000000000
-747754.410000000	1009026.17000000	372.260000000000
-747742.520000000	1008984.93000000	394.240000000000
-747741.800000000	1009060.54000000	367.880000000000
-747723.400000000	1008938.79000000	409.420000000000
-747729.720000000	1009058.18000000	374.530000000000
-747727.360000000	1009110.69000000	354.680000000000
-747709	1008422.20000000	343.330000000000
-747683.190000000	1008375.49000000	332.140000000000
-747659.480000000	1008328.83000000	324.490000000000
-747667.470000000	1008405.92000000	350.450000000000
-747669.690000000	1008445.56000000	370.680000000000
-747647.340000000	1008395.40000000	350.270000000000
-747644.840000000	1008415.76000000	365.260000000000
-747654.290000000	1008484.77000000	393.770000000000
-747592.770000000	1008277.18000000	321.860000000000
-747606	1008363.50000000	342.190000000000
-747633.050000000	1008466.95000000	408.740000000000
-747597.850000000	1008378.69000000	352.390000000000
-747617.550000000	1008457.10000000	410.020000000000
-747572.730000000	1008345.31000000	339.300000000000
-747627.670000000	1008757.48000000	445.410000000000
-747720.940000000	1008733.70000000	423.330000000000
-747757.970000000	1008761.54000000	402.540000000000
-747752.950000000	1008829.45000000	401.120000000000
-747743.260000000	1008820.22000000	407.500000000000
-747725.700000000	1008753.09000000	425.140000000000
-747728.030000000	1008832.88000000	419.140000000000
-747726.390000000	1008896.12000000	414.390000000000
-747722.070000000	1008918.87000000	413.720000000000
-747696.280000000	1008790.49000000	434.170000000000
-747687.700000000	1008781.76000000	439.220000000000
-747686.040000000	1008835.38000000	436.460000000000
-747679.890000000	1008927.41000000	434.120000000000
-747716.130000000	1008997.89000000	408.750000000000
-747718.720000000	1009130.51000000	348.640000000000
-747707.750000000	1009041.88000000	394.480000000000
-747704.950000000	1009063.90000000	385.720000000000
-747697.630000000	1009011.56000000	410.560000000000
-747697.440000000	1009049.63000000	400.640000000000
-747689.140000000	1009010.46000000	415.460000000000
-747687.910000000	1009060.54000000	401.870000000000
-747681.520000000	1009083.90000000	388.330000000000
-747673.730000000	1009084.19000000	390.740000000000
-747665.020000000	1009051.12000000	414.610000000000
-747657.280000000	1009116.96000000	368.420000000000
-747650.870000000	1009049.40000000	418.340000000000
-747643.360000000	1009110.45000000	372.020000000000
-747529.340000000	1008743.42000000	451.120000000000
-747535.940000000	1008931.64000000	444.580000000000
-747517.910000000	1008932.77000000	438.330000000000
-747508.880000000	1008500.88000000	411.780000000000
-747529.760000000	1008502.58000000	424.400000000000
-747513.850000000	1008523.59000000	419.370000000000
-747502.480000000	1008473.57000000	396.490000000000
-747514.550000000	1008429.51000000	376.320000000000
-747520.570000000	1008442.11000000	390.480000000000
-747526.440000000	1008263.53000000	320.080000000000
-747536.300000000	1008466.48000000	406.580000000000
-747510.810000000	1008318.85000000	333.150000000000
-747514.030000000	1008406	363.140000000000
-747508.930000000	1008440.70000000	383.140000000000
-747532.220000000	1008244.24000000	317.010000000000
-747624.360000000	1008813.49000000	447.790000000000
-747601.960000000	1008826.85000000	451.390000000000
-747592.840000000	1008886.34000000	450.080000000000
-747572.920000000	1008857.07000000	453.170000000000
-747548.280000000	1008808.50000000	456.040000000000
-747755.650000000	1008579.18000000	391.860000000000
-747730.840000000	1008534.66000000	388.250000000000
-747742.010000000	1008665.55000000	398.140000000000
-747708.790000000	1008557.76000000	410.290000000000
-747710.880000000	1008628.80000000	416.690000000000
-747702	1008651.25000000	417.480000000000
-747675.930000000	1008572.78000000	422.810000000000
-747642.090000000	1008496.37000000	404.320000000000
-747641.130000000	1008596.85000000	433.060000000000
-747591.040000000	1008509.87000000	424.590000000000
-747577.410000000	1008616.33000000	433
-747538.380000000	1008658.17000000	437.130000000000
-747592.460000000	1008444.46000000	405.840000000000
-747578.030000000	1008442.65000000	395.740000000000
-747553.740000000	1008412.21000000	369.750000000000
-747545.670000000	1008440.56000000	389.630000000000
-747562.830000000	1008181	308.120000000000
-747651.390000000	1008244.66000000	311.020000000000
-747752.220000000	1008242.36000000	306.110000000000
-747619.910000000	1008233.57000000	311.530000000000
-747547.020000000	1008260.02000000	319.600000000000
-747770.850000000	1008815.32000000	390.400000000000
-747766.790000000	1008893.56000000	390.410000000000
-747818.120000000	1008594.28000000	356.430000000000
-747797.870000000	1008612.11000000	370.120000000000
-747761.740000000	1008537.64000000	372.570000000000
-747858.110000000	1008325.24000000	308
-747821.780000000	1008273	305.670000000000
-747816.910000000	1008401.46000000	320.190000000000
-747782.060000000	1008363.16000000	317.360000000000
-747886.890000000	1008259.32000000	294.340000000000
-747797.790000000	1008205.63000000	299.800000000000
-748052.260000000	1008883.60000000	317.430000000000
-748021.690000000	1008828.45000000	321
-747986.600000000	1008720.47000000	324.170000000000
-747992.360000000	1008884.83000000	326.380000000000
-748161.840000000	1008535.50000000	287.730000000000
-748146.090000000	1008537.37000000	288.890000000000
-748137.860000000	1008578.81000000	298.920000000000
-748121.850000000	1008607.34000000	302.540000000000
-748094.570000000	1008540.64000000	299.060000000000
-748078.040000000	1008518.06000000	304.720000000000
-748079.520000000	1008646.48000000	312.310000000000
-748047.140000000	1008636.85000000	316.110000000000
-748022.370000000	1008655.60000000	318.810000000000
-748092.050000000	1008296.69000000	274.780000000000
-748096.750000000	1008459.14000000	292.540000000000
-748052.770000000	1008342.31000000	288.040000000000
-748033.510000000	1008356.17000000	291.040000000000
-748027.180000000	1008420.23000000	297.060000000000
-747996.730000000	1008390.22000000	298.100000000000
-748018.630000000	1008232.50000000	277.630000000000
-748105.650000000	1008198.94000000	266.770000000000
-748143.420000000	1008186.31000000	260.980000000000
-748143.760000000	1008213.97000000	263.510000000000
-748075.850000000	1008246	272.650000000000
-747992.740000000	1008232.73000000	279.910000000000
